"Chain Type","Number of Redirects","Loop","Source","Temp Redirect in Chain","Address","Final Address","Final Indexability","Final Indexability Status","Final Content","Final Status Code","Final Status","Alt Text","Anchor Text","Link Path","Link Position","Content 1","Status Code 1","Status 1","Redirect Type 1","Redirect URL 1","Content 2","Status Code 2","Status 2","Redirect Type 2","Redirect URL 2","Content 3","Status Code 3","Status 3","Redirect Type 3","Redirect URL 3","Content 4","Status Code 4","Status 4","Redirect Type 4","Redirect URL 4","Content 5","Status Code 5","Status 5","Redirect Type 5","Redirect URL 5","Content 6","Status Code 6","Status 6","Redirect Type 6","Redirect URL 6","Content 7","Status Code 7","Status 7","Redirect Type 7","Redirect URL 7","Content 8","Status Code 8","Status 8","Redirect Type 8","Redirect URL 8","Content 9","Status Code 9","Status 9","Redirect Type 9","Redirect URL 9","Content 10","Status Code 10","Status 10","Redirect Type 10","Redirect URL 10"
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/?start_date=&duration=&sleeps=&dogs=&property=&action=quicksearch&bedrooms=&bathrooms=&village=&has_sea_view=yes","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/bespoke-management-service/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washmeres/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-features/electric-charging/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-locations/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/about-sowerbys-holiday-cottages/meet-the-team/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-features/romantic-break/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/contact-sowerbys-holiday-cottages/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-barwick/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/?start_date=&duration=&sleeps=&dogs=&villageorproperty=&bedrooms=&bathrooms=&dogs_by_arrangement=yes&dogs_accepted=yes","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/violet/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/inspiration/blog/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/inspiration/things-to-do-in-norfolk/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/terms-and-conditions/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/request-your-free-homeowners-guide/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/about-sowerbys-holiday-cottages/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beachside/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/about-sowerbys-holiday-cottages/our-norfolk-estate-agents/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/inspiration/norfolk-events/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/seasonal-guide-request/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/alphabetical-list/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/inspiration/seasonal-guides/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/?start_date=&duration=&sleeps=10&dogs=&property=&bedrooms=&bathrooms=&village=","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/holiday-cottage-owner-information/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-features/dogs-accepted/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/aster-house/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-the-old-school/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-view-and-cottage/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-marshland-barns/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn-2-bedrooms/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pantiles/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/crowberry-barn/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/close-cottage/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunnyvale/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/nelson-cottage/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sybil-cottage/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-forge/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-5-bedrooms/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-cottage/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-post-office/","false","https://www.sowerbysholidaycottages.co.uk/wishlist","https://www.sowerbysholidaycottages.co.uk/wishlist/","Indexable","","text/html; charset=UTF-8","200","OK","","","//body/header/nav/div/div[@class='d-flex']/ul/li[1]/a","Navigation","text/html; charset=UTF-8","301","Moved Permanently","HTTP Redirect","https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","",""
